startSeconds,endSeconds,isTargetChild
27958.3,27958.9,False
27967.11,27968.16,False
27974.64,27975.24,False
27984.28,27984.88,False
28133.83,28134.83,False
28152.41,28153.06,False
28173.66,28174.26,False
28223.66,28224.26,False
28225.15,28225.81,False
28227.03,28227.98,False
28228.8,28229.42,False
28233.21,28233.91,False
28242.63,28243.24,False
28248.45,28249.05,False
28254.0,28254.68,False
28258.27,28259.23,False
28260.03,28261.02,False
28263.33,28264.97,False
28267.42,28277.3,False
28278.1,28283.56,False
28284.55,28313.99,False
28316.6,28321.51,False
28323.65,28324.35,False
28325.48,28333.82,False
28334.78,28336.57,False
28337.62,28340.38,False
28341.21,28343.33,False
28344.13,28348.93,False
28350.86,28351.98,False
28352.78,28355.4,False
28356.27,28356.87,False
28357.81,28358.41,False
28358.41,28359.22,True
28359.22,28360.02,False
28361.85,28369.32,False
